,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,c_Cloud_3vs9,c_Humidity_3vs9,Location_Humidity3pm,c_Location_Humidity3pm,c_Location_RainToday_Yes,PROB
5268,18.9,26.7,0.0,0.0,0.0,SE,54.0,SSE,SE,20.0,31.0,72.0,64.0,1018.6,1015.8,2.0,8.0,22.0,24.6,No,4.0,0.89,60.863013698630134,1.05,0.219,0.31208053691275167
5269,18.5,24.9,3.2,0.0,0.0,SE,43.0,SE,S,15.0,19.0,97.0,72.0,1019.9,1016.7,8.0,6.0,18.5,23.5,Yes,0.75,0.74,60.863013698630134,1.18,0.219,0.4205607476635514
5270,18.0,26.0,3.8,5.356814357823893,0.0,ESE,43.0,SSE,SE,20.0,33.0,75.0,74.0,1019.4,1017.0,0.0,8.0,22.4,22.6,Yes,0.0,0.99,60.863013698630134,1.22,0.219,0.4205607476635514
5271,18.0,26.0,10.0,5.2,0.0,SSE,48.0,SSE,SE,19.0,31.0,94.0,58.0,1020.2,1016.7,8.0,8.0,19.4,24.2,Yes,1.0,0.62,60.863013698630134,0.95,0.219,0.5357142857142857
5272,18.0,26.0,3.4,4.0,0.0,SE,39.0,SSE,SE,19.0,24.0,85.0,61.0,1020.1,1017.2,1.0,7.0,20.9,25.5,Yes,7.0,0.72,60.863013698630134,1.0,0.219,0.3755274261603376
5273,16.0,27.0,1.4,4.8,0.0,SE,33.0,SE,ESE,19.0,22.0,81.0,56.0,1020.0,1016.1,0.0,2.0,21.3,27.0,Yes,0.0,0.69,60.863013698630134,0.92,0.219,0.3755274261603376
5277,18.0,24.0,0.8,5.356814357823893,0.0,SE,48.0,SSE,SSE,19.0,19.0,92.0,75.0,1019.3,1015.8,8.0,1.0,19.8,22.9,No,0.12,0.82,60.863013698630134,1.23,0.219,0.8018018018018018
5278,18.0,25.0,1.8,2.4,0.0,SSE,46.0,SSW,SSE,20.0,30.0,87.0,68.0,1019.5,1015.6,7.0,2.0,20.1,23.7,Yes,0.29,0.78,60.863013698630134,1.12,0.219,0.23684210526315788
5279,19.0,26.0,9.4,4.2,0.0,SE,50.0,S,S,20.0,19.0,83.0,86.0,1018.4,1015.5,8.0,4.0,21.8,21.9,Yes,0.5,1.04,60.863013698630134,1.41,0.219,0.9321739130434783
5280,18.4,25.6,4.9,0.0,0.0,SSE,43.0,SSE,SE,15.0,31.0,76.0,68.0,1017.3,1014.6,8.0,7.0,21.0,23.7,Yes,0.88,0.89,60.863013698630134,1.12,0.219,0.23684210526315788
5281,18.0,26.0,1.7,7.6,0.0,S,41.0,S,SE,19.0,20.0,75.0,64.0,1017.2,1014.7,8.0,8.0,21.0,24.9,Yes,1.0,0.85,60.863013698630134,1.05,0.219,0.23684210526315788
5284,17.0,28.0,0.0,5.356814357823893,0.0,NE,35.0,SE,E,17.0,22.0,70.0,58.0,1014.0,1010.5,0.0,0.0,24.0,27.3,No,0.0,0.83,60.863013698630134,0.95,0.219,0.35514018691588783
5286,18.0,28.0,0.0,4.8,0.0,NNE,30.0,E,N,2.0,13.0,72.0,78.0,1013.3,1009.0,0.0,0.0,25.5,26.5,No,0.0,1.08,60.863013698630134,1.28,0.219,0.437125748502994
5294,21.9,28.5,0.0,0.0,0.0,SSE,37.0,SSE,SE,24.0,26.0,64.0,68.0,1019.0,1017.1,2.0,5.0,26.5,25.5,Null,2.5,1.06,60.863013698630134,1.12,0.219,0.23684210526315788
5295,21.4,24.3,0.8,5.356814357823893,0.0,SSE,43.0,S,SSE,22.0,30.0,93.0,79.0,1020.3,1018.2,7.0,8.0,22.3,22.7,No,1.14,0.85,60.863013698630134,1.3,0.219,0.4896907216494845
5297,20.1,27.8,8.0,6.0,0.0,SE,48.0,SSE,ESE,22.0,33.0,81.0,57.0,1020.0,1016.4,8.0,2.0,22.9,27.0,Yes,0.25,0.7,60.863013698630134,0.94,0.219,0.5357142857142857
5299,21.3,27.4,14.2,5.356814357823893,0.0,E,41.0,SSE,N,7.0,4.0,85.0,85.0,1016.1,1013.7,8.0,8.0,25.5,24.5,Yes,1.0,1.0,60.863013698630134,1.4,0.219,0.8900523560209425
5300,21.6,27.9,16.0,3.0,0.0,E,35.0,SSE,SE,17.0,15.0,85.0,82.0,1017.7,1014.7,7.0,7.0,24.8,24.5,Yes,1.0,0.96,60.863013698630134,1.35,0.219,0.64
5301,21.4,28.9,4.2,3.2,0.0,ENE,35.0,S,E,17.0,24.0,80.0,57.0,1017.3,1014.0,8.0,0.0,24.3,28.3,Yes,0.0,0.71,60.863013698630134,0.94,0.219,0.3755274261603376
5302,20.3,29.5,0.0,0.0,0.0,ENE,30.0,S,NE,17.0,20.0,69.0,67.0,1015.9,1012.0,0.0,1.0,25.8,28.6,Null,0.0,0.97,60.863013698630134,1.1,0.219,0.23684210526315788
5305,21.5,29.4,0.0,0.0,0.0,NNE,30.0,ENE,NNE,6.0,17.0,69.0,72.0,1012.5,1009.2,0.0,1.0,27.7,27.6,Null,0.0,1.04,60.863013698630134,1.18,0.219,0.23243243243243245
5306,20.6,29.9,0.4,5.356814357823893,0.0,NE,30.0,SE,NNE,13.0,15.0,68.0,73.0,1013.9,1010.3,1.0,0.0,27.7,28.1,No,0.0,1.07,60.863013698630134,1.2,0.219,0.23243243243243245
5308,23.2,30.4,0.0,0.0,0.0,N,31.0,N,N,15.0,20.0,70.0,68.0,1011.9,1007.7,8.0,5.0,27.4,28.3,Null,0.62,0.97,60.863013698630134,1.12,0.219,0.45652173913043476
5309,21.0,29.3,0.0,0.0,0.0,NNE,26.0,N,NNE,9.0,13.0,68.0,70.0,1013.4,1010.0,1.0,1.0,27.3,28.1,Null,1.0,1.03,60.863013698630134,1.15,0.219,0.23684210526315788
5310,22.9,31.7,42.6,5.356814357823893,0.0,0,0.0,E,ESE,13.0,22.0,62.0,60.0,1014.4,1010.8,0.0,1.0,28.9,30.0,Yes,0.0,0.97,60.863013698630134,0.99,0.219,0.23722627737226276
5311,22.9,27.5,6.6,8.0,0.0,SSE,37.0,SE,SE,17.0,19.0,94.0,81.0,1016.9,1014.2,8.0,8.0,23.3,25.2,Yes,1.0,0.86,60.863013698630134,1.33,0.219,0.64
5312,22.4,29.0,4.0,4.4,0.0,SE,69.0,SE,SE,37.0,35.0,58.0,54.0,1018.5,1016.3,8.0,0.0,26.0,27.8,Yes,0.0,0.93,60.863013698630134,0.89,0.219,0.3741496598639456
5320,21.0,27.5,0.0,0.0,0.0,SSW,31.0,S,S,13.0,11.0,88.0,70.0,1016.8,1013.4,8.0,8.0,22.8,26.1,Null,1.0,0.8,60.863013698630134,1.15,0.219,0.23684210526315788
5346,25.1,33.0,0.0,7.6,0.0,N,41.0,N,N,22.0,22.0,61.0,72.0,1010.4,1006.4,0.0,2.0,31.0,29.3,No,0.0,1.18,60.863013698630134,1.18,0.219,0.23243243243243245
5347,22.5,33.1,3.8,7.8,0.0,SSE,39.0,SSE,NE,15.0,19.0,69.0,59.0,1010.6,1007.6,1.0,0.0,29.0,30.3,Yes,0.0,0.86,60.863013698630134,0.97,0.219,0.23722627737226276
5350,22.0,32.0,0.0,0.0,0.0,SE,41.0,SE,SE,24.0,26.0,59.0,43.0,1012.5,1010.1,0.0,0.0,28.1,31.0,Null,0.0,0.73,60.863013698630134,0.71,0.219,0.23722627737226276
5351,22.0,31.4,10.6,5.356814357823893,0.0,SE,41.0,SSE,SE,19.0,26.0,69.0,64.0,1013.5,1011.0,1.0,6.0,27.3,28.8,Yes,6.0,0.93,60.863013698630134,1.05,0.219,0.23684210526315788
5352,23.2,31.1,0.4,8.2,0.0,ESE,41.0,SE,SE,28.0,28.0,64.0,53.0,1012.6,1010.2,8.0,7.0,28.2,28.9,No,0.88,0.83,60.863013698630134,0.87,0.219,0.2354948805460751
5356,23.4,33.1,0.0,0.0,0.0,E,37.0,ESE,E,20.0,24.0,59.0,44.0,1011.3,1008.4,0.0,0.0,29.6,31.7,Null,0.0,0.75,60.863013698630134,0.72,0.219,0.23722627737226276
5357,24.3,32.8,0.0,5.356814357823893,0.0,SE,39.0,S,SE,13.0,30.0,76.0,49.0,1012.3,1009.4,8.0,0.0,26.6,32.0,No,0.0,0.64,60.863013698630134,0.81,0.219,0.2354948805460751
5358,24.7,33.9,0.0,0.0,0.0,SE,37.0,SSE,E,11.0,28.0,66.0,56.0,1011.2,1008.1,5.0,3.0,27.6,30.3,Null,0.6,0.85,60.863013698630134,0.92,0.219,0.23722627737226276
5359,21.1,31.3,2.8,2.8,0.0,SSE,28.0,ESE,NNE,13.0,15.0,64.0,58.0,1012.0,1008.6,0.0,0.0,28.6,30.1,Yes,0.0,0.91,60.863013698630134,0.95,0.219,0.23722627737226276
5367,25.0,33.1,0.0,0.0,0.0,ESE,46.0,SSE,ESE,24.0,30.0,55.0,54.0,1012.7,1010.0,1.0,6.0,30.2,31.2,Null,6.0,0.98,60.863013698630134,0.89,0.219,0.23722627737226276
5368,23.0,29.0,17.2,5.356814357823893,0.0,SSE,39.0,S,SE,13.0,20.0,82.0,73.0,1013.3,1011.5,5.0,8.0,26.0,28.3,Yes,1.6,0.89,60.863013698630134,1.2,0.219,0.640074211502783
5369,23.0,29.0,26.8,5.2,0.0,SSE,37.0,SSE,S,19.0,15.0,82.0,70.0,1013.6,1011.1,5.0,7.0,26.5,29.0,Yes,1.4,0.85,60.863013698630134,1.15,0.219,0.23684210526315788
5370,22.9,32.4,0.0,0.0,0.0,E,35.0,SSE,ENE,15.0,24.0,68.0,54.0,1011.5,1008.4,0.0,0.0,29.1,32.1,Null,0.0,0.79,60.863013698630134,0.89,0.219,0.23722627737226276
5371,24.7,31.4,0.0,0.0,0.0,ENE,30.0,SSE,NE,9.0,15.0,73.0,67.0,1011.7,1008.6,8.0,1.0,29.0,30.1,Null,0.12,0.92,60.863013698630134,1.1,0.219,0.23684210526315788
5372,25.1,33.5,0.0,0.0,0.0,SE,41.0,SE,E,15.0,24.0,61.0,51.0,1011.5,1008.9,0.0,0.0,29.9,31.7,Null,0.0,0.84,60.863013698630134,0.84,0.219,0.23722627737226276
5373,24.0,33.0,1.2,5.356814357823893,0.0,ESE,41.0,SE,E,20.0,26.0,64.0,49.0,1012.1,1009.7,0.0,0.0,29.4,31.6,Yes,0.0,0.77,60.863013698630134,0.81,0.219,0.23722627737226276
5375,24.4,33.7,0.0,0.0,0.0,SSE,39.0,S,ESE,7.0,22.0,64.0,65.0,1008.7,1005.8,7.0,7.0,28.6,30.2,Null,1.0,1.02,60.863013698630134,1.07,0.219,0.45652173913043476
5376,23.8,33.1,0.0,0.0,0.0,NNE,37.0,SE,ENE,9.0,20.0,63.0,64.0,1005.6,1002.9,0.0,1.0,30.2,30.6,Null,0.0,1.02,60.863013698630134,1.05,0.219,0.45652173913043476
5377,23.0,32.0,3.2,13.6,0.0,NNE,31.0,SE,NE,11.0,17.0,67.0,64.0,1004.8,1002.4,0.0,0.0,29.7,31.0,Yes,0.0,0.96,60.863013698630134,1.05,0.219,0.45652173913043476
5381,10.1,21.6,0.0,0.0,0.0,NNE,24.0,WNW,ENE,7.0,13.0,67.0,69.0,1023.5,1019.0,0.0,0.0,16.9,20.3,No,0.0,1.03,62.566473988439306,1.1,0.185,0.2891566265060241
5382,16.0,19.2,6.4,0.0,0.0,NW,35.0,WNW,NNW,11.0,13.0,100.0,86.0,1015.1,1011.2,0.0,0.0,18.0,18.1,Yes,0.0,0.86,62.566473988439306,1.37,0.185,0.8609271523178808
5383,10.8,17.8,1.2,0.0,0.0,WNW,52.0,NNW,WNW,13.0,33.0,46.0,40.0,1014.8,1011.0,0.0,0.0,13.9,17.1,Yes,0.0,0.87,62.566473988439306,0.64,0.185,0.21656050955414013
5387,10.3,22.7,0.0,0.0,0.0,SE,33.0,WNW,SE,9.0,30.0,70.0,66.0,1023.6,1020.7,0.0,0.0,16.7,20.4,No,0.0,0.94,62.566473988439306,1.05,0.185,0.2891566265060241
5389,15.8,21.6,0.0,0.0,0.0,NNW,30.0,N,NNW,13.0,17.0,96.0,78.0,1018.4,1014.2,0.0,0.0,17.1,21.4,No,0.0,0.81,62.566473988439306,1.25,0.185,0.437125748502994
5392,13.1,17.8,0.0,0.0,0.0,SSE,48.0,SSE,S,30.0,31.0,70.0,65.0,1027.6,1025.0,0.0,0.0,17.0,16.9,No,0.0,0.93,62.566473988439306,1.04,0.185,0.2396694214876033
5393,16.2,19.0,0.0,0.0,0.0,SSE,52.0,SSE,SE,31.0,37.0,69.0,75.0,1028.9,1026.2,0.0,0.0,17.2,18.1,No,0.0,1.09,62.566473988439306,1.2,0.185,0.4896907216494845
5394,15.6,21.7,8.6,0.0,0.0,E,41.0,S,SE,11.0,30.0,93.0,78.0,1027.6,1024.7,0.0,0.0,18.5,20.7,Yes,0.0,0.84,62.566473988439306,1.25,0.185,0.4205607476635514
5397,17.1,24.9,0.0,0.0,0.0,0,0.0,NW,SE,15.0,22.0,80.0,80.0,1018.4,1015.5,0.0,0.0,20.0,22.1,Null,0.0,1.0,62.566473988439306,1.28,0.185,0.5
5399,18.2,28.9,0.0,0.0,0.0,W,56.0,NW,W,24.0,31.0,72.0,34.0,1008.4,1006.5,0.0,0.0,23.5,28.0,No,0.0,0.47,62.566473988439306,0.54,0.185,0.3586206896551724
5409,15.5,20.7,3.4,0.0,0.0,W,52.0,NW,WNW,17.0,30.0,94.0,46.0,1008.7,1005.2,0.0,0.0,16.1,19.7,Yes,0.0,0.49,62.566473988439306,0.74,0.185,0.21656050955414013
5410,12.3,19.4,18.6,0.0,0.0,SSE,69.0,S,S,35.0,31.0,85.0,86.0,1013.6,1016.4,0.0,0.0,15.2,15.6,Yes,0.0,1.01,62.566473988439306,1.37,0.185,0.9321739130434783
5426,12.9,23.0,0.0,0.0,0.0,NNE,37.0,SSE,NNE,11.0,28.0,63.0,66.0,1018.0,1014.4,0.0,0.0,19.9,21.0,No,0.0,1.05,62.566473988439306,1.05,0.185,0.3865546218487395
5427,17.2,24.2,0.6,0.0,0.0,N,35.0,NNE,NE,15.0,19.0,73.0,73.0,1014.4,1011.5,0.0,0.0,21.9,23.3,No,0.0,1.0,62.566473988439306,1.17,0.185,0.23243243243243245
5428,18.0,18.1,11.6,0.0,0.0,SSE,54.0,SSE,SSW,19.0,4.0,100.0,100.0,1008.5,1006.6,0.0,0.0,18.1,16.5,Yes,0.0,1.0,62.566473988439306,1.6,0.185,0.9321739130434783
5429,14.5,21.3,28.0,0.0,0.0,NW,39.0,W,WSW,20.0,17.0,49.0,36.0,1010.4,1009.7,0.0,0.0,17.0,20.6,Yes,0.0,0.73,62.566473988439306,0.58,0.185,0.23722627737226276
5436,14.7,26.0,0.0,0.0,0.0,NNE,39.0,NW,NNE,17.0,28.0,69.0,72.0,1021.1,1016.8,0.0,0.0,21.0,22.7,No,0.0,1.04,62.566473988439306,1.15,0.185,0.23243243243243245
5437,18.7,24.7,0.2,0.0,0.0,N,63.0,N,N,19.0,39.0,83.0,74.0,1015.9,1010.2,0.0,0.0,21.1,22.7,No,0.0,0.89,62.566473988439306,1.18,0.185,0.4396551724137931
5438,17.0,23.3,7.6,0.0,0.0,WNW,65.0,NW,WNW,44.0,37.0,60.0,37.0,1011.3,1010.6,0.0,0.0,19.6,22.5,Yes,0.0,0.62,62.566473988439306,0.59,0.185,0.21656050955414013
5441,14.3,23.6,0.0,0.0,0.0,SE,41.0,SSE,SE,24.0,30.0,57.0,65.0,1029.3,1027.0,0.0,0.0,20.9,21.2,No,0.0,1.14,62.566473988439306,1.04,0.185,0.2396694214876033
5444,19.2,23.3,0.0,0.0,0.0,NE,43.0,ENE,NE,28.0,30.0,67.0,75.0,1024.9,1021.6,0.0,0.0,21.9,21.3,No,0.0,1.12,62.566473988439306,1.2,0.185,0.4896907216494845
5445,16.2,22.1,4.0,0.0,0.0,NNE,50.0,N,N,11.0,30.0,88.0,84.0,1020.4,1015.7,0.0,0.0,19.2,20.3,Yes,0.0,0.95,62.566473988439306,1.34,0.185,0.7237569060773481
5446,13.8,22.9,8.0,0.0,0.0,ESE,26.0,NW,ESE,6.0,17.0,74.0,66.0,1019.0,1016.4,0.0,0.0,19.2,22.2,Yes,0.0,0.89,62.566473988439306,1.05,0.185,0.23684210526315788
5449,19.3,25.9,0.0,0.0,0.0,0,0.0,NW,NNW,17.0,20.0,91.0,79.0,1017.2,1013.2,0.0,0.0,20.4,23.5,Null,0.0,0.87,62.566473988439306,1.26,0.185,0.5
5450,18.3,26.1,2.8,0.0,0.0,W,52.0,NW,W,22.0,33.0,73.0,46.0,1018.1,1015.8,0.0,0.0,22.4,25.5,Yes,0.0,0.63,62.566473988439306,0.74,0.185,0.21656050955414013
5452,19.0,23.4,1.2,0.0,0.0,N,56.0,E,NNW,7.0,24.0,99.0,95.0,1016.7,1011.0,0.0,0.0,20.7,21.4,Yes,0.0,0.96,62.566473988439306,1.52,0.185,0.8609271523178808
5454,11.1,22.9,0.2,0.0,0.0,WNW,37.0,SSW,E,9.0,17.0,38.0,66.0,1018.2,1016.5,0.0,0.0,19.9,21.2,No,0.0,1.74,62.566473988439306,1.05,0.185,0.2396694214876033
5455,17.7,20.1,0.0,0.0,0.0,NW,20.0,S,ENE,7.0,7.0,88.0,99.0,1016.0,1011.7,0.0,0.0,19.9,18.9,No,0.0,1.12,62.566473988439306,1.58,0.185,0.6990291262135923
5456,15.0,24.5,7.6,0.0,0.0,W,46.0,WNW,WNW,19.0,30.0,52.0,35.0,1011.8,1007.7,0.0,0.0,19.9,23.1,Yes,0.0,0.67,62.566473988439306,0.56,0.185,0.23722627737226276
5459,13.8,27.2,0.0,0.0,0.0,WNW,56.0,NNW,WNW,13.0,19.0,76.0,41.0,1008.7,1004.8,0.0,0.0,18.5,26.5,No,0.0,0.54,62.566473988439306,0.66,0.185,0.3586206896551724
5463,17.3,24.9,0.0,0.0,0.0,NW,69.0,WNW,NW,39.0,48.0,35.0,25.0,1005.5,1003.0,0.0,0.0,21.2,24.5,Null,0.0,0.71,62.566473988439306,0.4,0.185,0.21656050955414013
5465,17.6,25.0,0.0,0.0,0.0,N,37.0,N,NNW,17.0,20.0,69.0,100.0,1009.6,1006.0,0.0,0.0,23.1,21.2,No,0.0,1.45,62.566473988439306,1.6,0.185,0.6990291262135923
5466,14.3,25.1,23.2,0.0,0.0,NW,44.0,NW,NNE,20.0,30.0,50.0,59.0,1014.0,1010.7,0.0,0.0,19.2,21.8,Yes,0.0,1.18,62.566473988439306,0.94,0.185,0.23722627737226276
5470,14.2,30.1,0.0,0.0,0.0,NW,37.0,NW,NNE,20.0,22.0,52.0,69.0,1020.4,1015.5,0.0,0.0,22.4,23.7,No,0.0,1.33,62.566473988439306,1.1,0.185,0.2396694214876033
5471,17.1,24.1,0.0,0.0,0.0,SSE,61.0,SSE,SSE,41.0,31.0,71.0,65.0,1020.9,1020.0,0.0,0.0,21.9,20.5,No,0.0,0.92,62.566473988439306,1.04,0.185,0.2396694214876033
5472,18.0,25.2,0.0,0.0,0.0,0,0.0,ESE,SSE,15.0,39.0,66.0,75.0,1010.8,1010.9,0.0,0.0,24.8,20.9,Null,0.0,1.14,62.566473988439306,1.2,0.185,0.23243243243243245
5477,17.2,27.3,0.0,0.0,0.0,0,0.0,N,N,28.0,37.0,54.0,68.0,1015.0,1009.1,0.0,0.0,24.3,23.6,Null,0.0,1.26,62.566473988439306,1.09,0.185,0.23684210526315788
5482,18.5,26.4,0.0,0.0,0.0,N,46.0,N,N,26.0,35.0,58.0,70.0,1016.9,1011.8,0.0,0.0,24.0,22.5,No,0.0,1.21,62.566473988439306,1.12,0.185,0.3865546218487395
5483,17.4,21.9,3.2,0.0,0.0,SSE,54.0,SSE,SSE,28.0,44.0,73.0,52.0,1015.2,1014.5,0.0,0.0,18.4,19.2,Yes,0.0,0.71,62.566473988439306,0.83,0.185,0.21656050955414013
5492,20.4,26.3,0.4,0.0,0.0,S,33.0,SSE,NE,19.0,17.0,79.0,75.0,1010.9,1007.0,0.0,0.0,23.6,24.9,No,0.0,0.95,62.566473988439306,1.2,0.185,0.23243243243243245
5498,22.7,29.4,0.0,0.0,0.0,NNW,50.0,N,N,28.0,33.0,63.0,80.0,1013.8,1010.0,0.0,0.0,27.4,24.9,No,0.0,1.27,62.566473988439306,1.28,0.185,0.6176470588235294
5499,22.3,30.8,0.0,0.0,0.0,NNE,52.0,NW,NNE,26.0,41.0,69.0,74.0,1013.8,1008.0,0.0,0.0,26.8,25.3,No,0.0,1.07,62.566473988439306,1.18,0.185,0.4396551724137931
5500,20.7,28.4,16.4,0.0,0.0,0,0.0,NNW,N,15.0,26.0,73.0,81.0,1009.0,1004.6,0.0,0.0,26.1,26.2,Yes,0.0,1.11,62.566473988439306,1.29,0.185,0.640074211502783
5501,18.3,28.3,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,77.0,81.0,1013.1,1009.1,0.0,0.0,24.4,24.8,No,0.0,1.05,62.566473988439306,1.29,0.185,0.7218543046357616
5502,21.3,30.2,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,72.0,93.0,1009.6,1006.5,0.0,0.0,28.1,22.2,No,0.0,1.29,62.566473988439306,1.49,0.185,0.6990291262135923
5503,21.8,32.8,8.6,0.0,0.0,0,0.0,0,0,0.0,0.0,84.0,76.0,1003.7,998.2,0.0,0.0,26.7,27.0,Yes,0.0,0.9,62.566473988439306,1.21,0.185,0.640074211502783
5504,16.3,25.9,0.0,0.0,0.0,SE,52.0,SSE,SE,33.0,35.0,50.0,58.0,1014.6,1013.8,0.0,0.0,22.1,21.8,Null,0.0,1.16,62.566473988439306,0.93,0.185,0.21656050955414013
5506,17.6,26.1,0.2,0.0,0.0,SE,59.0,SSE,SSE,22.0,24.0,59.0,66.0,1022.9,1021.5,0.0,0.0,25.2,23.0,No,0.0,1.12,62.566473988439306,1.05,0.185,0.2396694214876033
5512,20.1,27.9,0.0,0.0,0.0,ESE,30.0,SE,E,20.0,20.0,66.0,76.0,1013.1,1009.2,0.0,0.0,25.9,25.5,No,0.0,1.15,62.566473988439306,1.21,0.185,0.437125748502994
5513,20.5,27.7,0.0,0.0,0.0,SSE,59.0,ESE,SE,26.0,41.0,68.0,66.0,1009.1,1008.1,0.0,0.0,26.2,25.6,No,0.0,0.97,62.566473988439306,1.05,0.185,0.6691176470588235
5515,21.5,26.9,0.0,0.0,0.0,E,30.0,E,ENE,22.0,22.0,76.0,75.0,1016.7,1014.6,0.0,0.0,24.6,23.8,No,0.0,0.99,62.566473988439306,1.2,0.185,0.23243243243243245
5519,18.9,27.6,0.0,0.0,0.0,N,52.0,NE,ESE,17.0,11.0,68.0,77.0,1011.9,1010.1,0.0,0.0,25.0,23.3,No,0.0,1.13,62.566473988439306,1.23,0.185,0.8018018018018018
5520,18.6,27.9,1.8,0.0,0.0,NNE,43.0,NNW,NNE,22.0,35.0,63.0,73.0,1012.0,1007.2,0.0,0.0,25.5,24.4,Yes,0.0,1.16,62.566473988439306,1.17,0.185,0.23243243243243245
5521,20.7,27.3,8.6,0.0,0.0,NNE,41.0,NNW,N,15.0,31.0,61.0,77.0,1012.0,1009.5,0.0,0.0,26.4,24.5,Yes,0.0,1.26,62.566473988439306,1.23,0.185,0.640074211502783
5522,21.0,27.3,0.0,0.0,0.0,ENE,56.0,N,NNE,17.0,31.0,86.0,79.0,1015.1,1011.2,0.0,0.0,24.5,24.5,No,0.0,0.92,62.566473988439306,1.26,0.185,0.6176470588235294
5523,19.7,28.0,1.6,0.0,0.0,NW,37.0,NNE,NNE,17.0,28.0,80.0,77.0,1015.6,1013.1,0.0,0.0,26.6,26.8,Yes,0.0,0.96,62.566473988439306,1.23,0.185,0.437125748502994
5524,21.0,29.7,0.0,0.0,0.0,NNE,46.0,N,N,28.0,35.0,71.0,83.0,1014.7,1011.1,0.0,0.0,27.8,24.1,No,0.0,1.17,62.566473988439306,1.33,0.185,0.5
5525,19.0,32.3,13.8,0.0,0.0,NNW,48.0,NW,N,17.0,24.0,82.0,63.0,1016.4,1008.6,0.0,0.0,23.8,30.0,Yes,0.0,0.77,62.566473988439306,1.01,0.185,0.544973544973545
5526,20.6,28.6,2.6,0.0,0.0,SSE,37.0,NW,NNE,17.0,13.0,99.0,90.0,1012.8,1011.0,0.0,0.0,24.2,23.3,Yes,0.0,0.91,62.566473988439306,1.44,0.185,0.8609271523178808
5527,20.5,25.7,7.0,0.0,0.0,NNW,31.0,SE,N,9.0,17.0,97.0,99.0,1012.5,1007.4,0.0,0.0,23.7,22.9,Yes,0.0,1.02,62.566473988439306,1.58,0.185,0.8900523560209425
5528,22.2,27.8,0.2,0.0,0.0,S,39.0,W,N,13.0,11.0,71.0,81.0,1008.6,1008.6,0.0,0.0,25.4,26.0,No,0.0,1.14,62.566473988439306,1.29,0.185,0.7218543046357616
5535,21.5,29.0,0.0,0.0,0.0,NNE,35.0,NNE,NNE,17.0,13.0,76.0,77.0,1014.0,1012.4,0.0,0.0,26.3,25.3,No,0.0,1.01,62.566473988439306,1.23,0.185,0.437125748502994
5536,21.6,29.3,0.0,0.0,0.0,N,41.0,N,NNE,24.0,31.0,61.0,72.0,1013.0,1009.4,0.0,0.0,28.0,27.4,No,0.0,1.18,62.566473988439306,1.15,0.185,0.23243243243243245
5537,22.4,26.4,4.8,0.0,0.0,SE,63.0,N,SSE,11.0,46.0,99.0,81.0,1013.0,1014.3,0.0,0.0,23.7,22.8,Yes,0.0,0.82,62.566473988439306,1.29,0.185,0.8387096774193549
5540,22.3,33.3,0.0,0.0,0.0,SSE,39.0,NW,N,20.0,22.0,59.0,81.0,1011.4,1008.7,0.0,0.0,28.9,25.1,No,0.0,1.37,62.566473988439306,1.29,0.185,0.5
5541,22.5,28.8,0.0,0.0,0.0,SSE,57.0,SSE,SE,28.0,39.0,68.0,76.0,1015.0,1015.8,0.0,0.0,27.3,24.4,No,0.0,1.12,62.566473988439306,1.21,0.185,0.6176470588235294
5542,21.4,29.5,0.0,0.0,0.0,SSE,35.0,SSE,ESE,28.0,20.0,66.0,73.0,1018.5,1016.5,0.0,0.0,27.2,25.6,No,0.0,1.11,62.566473988439306,1.17,0.185,0.23243243243243245
5544,20.0,26.9,10.2,0.0,0.0,SSE,33.0,SSE,ENE,28.0,17.0,100.0,85.0,1017.0,1015.8,0.0,0.0,21.0,24.1,Yes,0.0,0.85,62.566473988439306,1.36,0.185,0.7237569060773481
5545,19.4,28.2,2.2,0.0,0.0,ENE,33.0,SE,NE,9.0,20.0,80.0,99.0,1017.2,1015.6,0.0,0.0,26.5,21.6,Yes,0.0,1.24,62.566473988439306,1.58,0.185,0.8900523560209425
5546,19.4,29.2,2.0,0.0,0.0,ENE,30.0,SSE,E,13.0,17.0,75.0,69.0,1016.5,1014.4,0.0,0.0,26.9,27.4,Yes,0.0,0.92,62.566473988439306,1.1,0.185,0.23684210526315788
5548,21.0,29.6,1.2,0.0,0.0,NNE,41.0,NNE,NNE,20.0,33.0,78.0,70.0,1012.5,1008.5,0.0,0.0,27.3,28.5,Yes,0.0,0.9,62.566473988439306,1.12,0.185,0.45652173913043476
5549,22.4,30.2,0.0,0.0,0.0,NNE,39.0,NNW,NNE,20.0,33.0,66.0,78.0,1008.1,1005.5,0.0,0.0,28.3,28.7,No,0.0,1.18,62.566473988439306,1.25,0.185,0.437125748502994
5550,24.9,30.8,0.0,0.0,0.0,NNE,41.0,N,N,20.0,33.0,74.0,81.0,1006.3,1003.1,0.0,0.0,29.3,27.8,No,0.0,1.09,62.566473988439306,1.29,0.185,0.5
